date,hour,birth_year,sex,province,city,fp_num
2020-01-01,15,20,female,Seoul,Gangbuk-gu,17810
2020-01-01,15,20,male,Seoul,Gangbuk-gu,19680
2020-01-01,15,20,female,Seoul,Gangdong-gu,25570
2020-01-01,15,20,male,Seoul,Gangdong-gu,28670
2020-01-01,15,20,female,Seoul,Gangnam-gu,49560
2020-01-01,15,20,male,Seoul,Gangnam-gu,46790
2020-01-01,15,20,female,Seoul,Gangseo-gu,37420
2020-01-01,15,20,male,Seoul,Gangseo-gu,37730
2020-01-01,15,20,female,Seoul,Geumcheon-gu,15430
2020-01-01,15,20,male,Seoul,Geumcheon-gu,17730
2020-01-01,15,20,female,Seoul,Guro-gu,24770
2020-01-01,15,20,male,Seoul,Guro-gu,27100
2020-01-01,15,20,female,Seoul,Gwanak-gu,38630
2020-01-01,15,20,male,Seoul,Gwanak-gu,42650
2020-01-01,15,20,female,Seoul,Gwangjin-gu,29700
2020-01-01,15,20,male,Seoul,Gwangjin-gu,30890
2020-01-01,15,20,female,Seoul,Jongno-gu,24510
2020-01-01,15,20,male,Seoul,Jongno-gu,21830
2020-01-01,15,20,female,Seoul,Jung-gu,19500
2020-01-01,15,20,male,Seoul,Jung-gu,17420
2020-01-01,15,20,female,Seoul,Jungnang-gu,23250
2020-01-01,15,20,male,Seoul,Jungnang-gu,24620
2020-01-01,15,20,female,Seoul,Mapo-gu,37600
2020-01-01,15,20,male,Seoul,Mapo-gu,33750
2020-01-01,15,20,female,Seoul,Nowon-gu,32630
2020-01-01,15,20,male,Seoul,Nowon-gu,37280
2020-01-01,15,20,female,Seoul,Seocho-gu,33900
2020-01-01,15,20,male,Seoul,Seocho-gu,31210
2020-01-01,15,20,female,Seoul,Seodaemun-gu,25310
2020-01-01,15,20,male,Seoul,Seodaemun-gu,24880
2020-01-01,15,20,female,Seoul,Seongbuk-gu,28320
2020-01-01,15,20,male,Seoul,Seongbuk-gu,29600
2020-01-01,15,20,female,Seoul,Seongdong-gu,20410
2020-01-01,15,20,male,Seoul,Seongdong-gu,21950
2020-01-01,15,20,female,Seoul,Songpa-gu,49120
2020-01-01,15,20,male,Seoul,Songpa-gu,48210
2020-01-01,15,20,female,Seoul,Yangcheon-gu,25800
2020-01-01,15,20,male,Seoul,Yangcheon-gu,29170
2020-01-01,15,20,female,Seoul,Yeongdeungpo-gu,30950
2020-01-01,15,20,male,Seoul,Yeongdeungpo-gu,30750
2020-01-01,15,20,female,Seoul,Yongsan-gu,20650
2020-01-01,15,20,male,Seoul,Yongsan-gu,18470
2020-01-01,16,20,female,Seoul,Dobong-gu,17900
2020-01-01,16,20,male,Seoul,Dobong-gu,20100
2020-01-01,16,20,female,Seoul,Dongdaemun-gu,23280
2020-01-01,16,20,male,Seoul,Dongdaemun-gu,26440
2020-01-01,16,20,female,Seoul,Dongjag-gu,28580
2020-01-01,16,20,male,Seoul,Dongjag-gu,31660
2020-01-01,16,20,female,Seoul,Eunpyeong-gu,25920
2020-01-01,16,20,male,Seoul,Eunpyeong-gu,26860
2020-01-01,16,20,female,Seoul,Gangbuk-gu,17770
2020-01-01,16,20,male,Seoul,Gangbuk-gu,19700
2020-01-01,16,20,female,Seoul,Gangdong-gu,25590
2020-01-01,16,20,male,Seoul,Gangdong-gu,28730
2020-01-01,16,20,female,Seoul,Gangnam-gu,50030
2020-01-01,16,20,male,Seoul,Gangnam-gu,47170
2020-01-01,16,20,female,Seoul,Gangseo-gu,37210
2020-01-01,16,20,male,Seoul,Gangseo-gu,37880
2020-01-01,16,20,female,Seoul,Geumcheon-gu,15460
2020-01-01,16,20,male,Seoul,Geumcheon-gu,17700
2020-01-01,16,20,female,Seoul,Guro-gu,24930
2020-01-01,16,20,male,Seoul,Guro-gu,27220
2020-01-01,16,20,female,Seoul,Gwanak-gu,39060
2020-01-01,16,20,male,Seoul,Gwanak-gu,42580
2020-01-01,16,20,female,Seoul,Gwangjin-gu,30320
2020-01-01,16,20,male,Seoul,Gwangjin-gu,31190
2020-01-01,16,20,female,Seoul,Jongno-gu,24940
2020-01-01,16,20,male,Seoul,Jongno-gu,22150
2020-01-01,16,20,female,Seoul,Jung-gu,19890
2020-01-01,16,20,male,Seoul,Jung-gu,17670
2020-01-01,16,20,female,Seoul,Jungnang-gu,23320
2020-01-01,16,20,male,Seoul,Jungnang-gu,24630
2020-01-01,16,20,female,Seoul,Mapo-gu,39150
2020-01-01,16,20,male,Seoul,Mapo-gu,34860
2020-01-01,16,20,female,Seoul,Nowon-gu,32840
2020-01-01,16,20,male,Seoul,Nowon-gu,37560
2020-01-01,16,20,female,Seoul,Seocho-gu,33990
2020-01-01,16,20,male,Seoul,Seocho-gu,31880
2020-01-01,16,20,female,Seoul,Seodaemun-gu,25710
2020-01-01,16,20,male,Seoul,Seodaemun-gu,25180
2020-01-01,16,20,female,Seoul,Seongbuk-gu,28330
2020-01-01,16,20,male,Seoul,Seongbuk-gu,29380
2020-01-01,16,20,female,Seoul,Seongdong-gu,20570
2020-01-01,16,20,male,Seoul,Seongdong-gu,22310
2020-01-01,16,20,female,Seoul,Songpa-gu,49640
2020-01-01,16,20,male,Seoul,Songpa-gu,48840
2020-01-01,16,20,female,Seoul,Yangcheon-gu,25730
2020-01-01,16,20,male,Seoul,Yangcheon-gu,29210
2020-01-01,16,20,female,Seoul,Yeongdeungpo-gu,31540
2020-01-01,16,20,male,Seoul,Yeongdeungpo-gu,31140
2020-01-01,16,20,female,Seoul,Yongsan-gu,20420
2020-01-01,16,20,male,Seoul,Yongsan-gu,18390
2020-01-01,17,20,female,Seoul,Dobong-gu,17870
2020-01-01,17,20,male,Seoul,Dobong-gu,20010
2020-01-01,17,20,female,Seoul,Dongdaemun-gu,23570
2020-01-01,17,20,male,Seoul,Dongdaemun-gu,26630
2020-01-01,17,20,female,Seoul,Dongjag-gu,28760
2020-01-01,17,20,male,Seoul,Dongjag-gu,31770
2020-01-01,17,20,female,Seoul,Eunpyeong-gu,26120
2020-01-01,17,20,male,Seoul,Eunpyeong-gu,26730
2020-01-01,17,20,female,Seoul,Gangbuk-gu,18080
2020-01-01,17,20,male,Seoul,Gangbuk-gu,19660
2020-01-01,17,20,female,Seoul,Gangdong-gu,25790
2020-01-01,17,20,male,Seoul,Gangdong-gu,28830
2020-01-01,17,20,female,Seoul,Gangnam-gu,50530
2020-01-01,17,20,male,Seoul,Gangnam-gu,47540
2020-01-01,17,20,female,Seoul,Gangseo-gu,37550
2020-01-01,17,20,male,Seoul,Gangseo-gu,38050
2020-01-01,17,20,female,Seoul,Geumcheon-gu,15590
2020-01-01,17,20,male,Seoul,Geumcheon-gu,17800
2020-01-01,17,20,female,Seoul,Guro-gu,25320
2020-01-01,17,20,male,Seoul,Guro-gu,27320
2020-01-01,17,20,female,Seoul,Gwanak-gu,39500
2020-01-01,17,20,male,Seoul,Gwanak-gu,42780
2020-01-01,17,20,female,Seoul,Gwangjin-gu,30880
2020-01-01,17,20,male,Seoul,Gwangjin-gu,31580
2020-01-01,17,20,female,Seoul,Jongno-gu,24770
2020-01-01,17,20,male,Seoul,Jongno-gu,21910
2020-01-01,17,20,female,Seoul,Jung-gu,19310
2020-01-01,17,20,male,Seoul,Jung-gu,17960
2020-01-01,17,20,female,Seoul,Jungnang-gu,23410
2020-01-01,17,20,male,Seoul,Jungnang-gu,24420
2020-01-01,17,20,female,Seoul,Mapo-gu,40130
2020-01-01,17,20,male,Seoul,Mapo-gu,35820
2020-01-01,17,20,female,Seoul,Nowon-gu,33440
2020-01-01,17,20,male,Seoul,Nowon-gu,37940
2020-01-01,17,20,female,Seoul,Seocho-gu,34070
2020-01-01,17,20,male,Seoul,Seocho-gu,32100
2020-01-01,17,20,female,Seoul,Seodaemun-gu,25650
2020-01-01,17,20,male,Seoul,Seodaemun-gu,25190
2020-01-01,17,20,female,Seoul,Seongbuk-gu,28140
2020-01-01,17,20,male,Seoul,Seongbuk-gu,29340
2020-01-01,17,20,female,Seoul,Seongdong-gu,20520
2020-01-01,17,20,male,Seoul,Seongdong-gu,22440
2020-01-01,17,20,female,Seoul,Songpa-gu,49800
2020-01-01,17,20,male,Seoul,Songpa-gu,48900
2020-01-01,17,20,female,Seoul,Yangcheon-gu,25930
2020-01-01,17,20,male,Seoul,Yangcheon-gu,29520
2020-01-01,17,20,female,Seoul,Yeongdeungpo-gu,31420
2020-01-01,17,20,male,Seoul,Yeongdeungpo-gu,30900
2020-01-01,17,20,female,Seoul,Yongsan-gu,20640
2020-01-01,17,20,male,Seoul,Yongsan-gu,18520
2020-01-01,18,20,female,Seoul,Dobong-gu,18200
2020-01-01,18,20,male,Seoul,Dobong-gu,20020
2020-01-01,18,20,female,Seoul,Dongdaemun-gu,23730
2020-01-01,18,20,male,Seoul,Dongdaemun-gu,26540
2020-01-01,18,20,female,Seoul,Dongjag-gu,29240
2020-01-01,18,20,male,Seoul,Dongjag-gu,32120
2020-01-01,18,20,female,Seoul,Eunpyeong-gu,26350
2020-01-01,18,20,male,Seoul,Eunpyeong-gu,26810
2020-01-01,18,20,female,Seoul,Gangbuk-gu,18400
2020-01-01,18,20,male,Seoul,Gangbuk-gu,20100
2020-01-01,18,20,female,Seoul,Gangdong-gu,26220
2020-01-01,18,20,male,Seoul,Gangdong-gu,29150
2020-01-01,18,20,female,Seoul,Gangnam-gu,49950
2020-01-01,18,20,male,Seoul,Gangnam-gu,47210
2020-01-01,18,20,female,Seoul,Gangseo-gu,37670
2020-01-01,18,20,male,Seoul,Gangseo-gu,38040
2020-01-01,18,20,female,Seoul,Geumcheon-gu,15460
2020-01-01,18,20,male,Seoul,Geumcheon-gu,17760
2020-01-01,18,20,female,Seoul,Guro-gu,25620
2020-01-01,18,20,male,Seoul,Guro-gu,27180
2020-01-01,18,20,female,Seoul,Gwanak-gu,40170
2020-01-01,18,20,male,Seoul,Gwanak-gu,43180
2020-01-01,18,20,female,Seoul,Gwangjin-gu,31490
2020-01-01,18,20,male,Seoul,Gwangjin-gu,32190
2020-01-01,18,20,female,Seoul,Jongno-gu,23580
2020-01-01,18,20,male,Seoul,Jongno-gu,21590
2020-01-01,18,20,female,Seoul,Jung-gu,18320
2020-01-01,18,20,male,Seoul,Jung-gu,17340
2020-01-01,18,20,female,Seoul,Jungnang-gu,23530
2020-01-01,18,20,male,Seoul,Jungnang-gu,24790
2020-01-01,18,20,female,Seoul,Mapo-gu,40160
2020-01-01,18,20,male,Seoul,Mapo-gu,35910
2020-01-01,18,20,female,Seoul,Nowon-gu,33900
2020-01-01,18,20,male,Seoul,Nowon-gu,38080
2020-01-01,18,20,female,Seoul,Seocho-gu,33390
2020-01-01,18,20,male,Seoul,Seocho-gu,31780
2020-01-01,18,20,female,Seoul,Seodaemun-gu,26150
2020-01-01,18,20,male,Seoul,Seodaemun-gu,25690
2020-01-01,18,20,female,Seoul,Seongbuk-gu,28650
2020-01-01,18,20,male,Seoul,Seongbuk-gu,29770
2020-01-01,18,20,female,Seoul,Seongdong-gu,20840
2020-01-01,18,20,male,Seoul,Seongdong-gu,22340
2020-01-01,18,20,female,Seoul,Songpa-gu,49510
2020-01-01,18,20,male,Seoul,Songpa-gu,49140
2020-01-01,18,20,female,Seoul,Yangcheon-gu,26430
2020-01-01,18,20,male,Seoul,Yangcheon-gu,29780
2020-01-01,18,20,female,Seoul,Yeongdeungpo-gu,31270
2020-01-01,18,20,male,Seoul,Yeongdeungpo-gu,30900
2020-01-01,18,20,female,Seoul,Yongsan-gu,20360
2020-01-01,18,20,male,Seoul,Yongsan-gu,18350
2020-01-01,19,20,female,Seoul,Dobong-gu,18660
2020-01-01,19,20,male,Seoul,Dobong-gu,20160
2020-01-01,19,20,female,Seoul,Dongdaemun-gu,24420
2020-01-01,19,20,male,Seoul,Dongdaemun-gu,26840
2020-01-01,19,20,female,Seoul,Dongjag-gu,29650
2020-01-01,19,20,male,Seoul,Dongjag-gu,32300
2020-01-01,19,20,female,Seoul,Eunpyeong-gu,26960
2020-01-01,19,20,male,Seoul,Eunpyeong-gu,27110
2020-01-01,19,20,female,Seoul,Gangbuk-gu,18780
2020-01-01,19,20,male,Seoul,Gangbuk-gu,20570
2020-01-01,19,20,female,Seoul,Gangdong-gu,26770
2020-01-01,19,20,male,Seoul,Gangdong-gu,29720
2020-01-01,19,20,female,Seoul,Gangnam-gu,48520
2020-01-01,19,20,male,Seoul,Gangnam-gu,46660
2020-01-01,19,20,female,Seoul,Gangseo-gu,38010
2020-01-01,19,20,male,Seoul,Gangseo-gu,38150
2020-01-01,19,20,female,Seoul,Geumcheon-gu,15400
2020-01-01,19,20,male,Seoul,Geumcheon-gu,17530
2020-01-01,19,20,female,Seoul,Guro-gu,25890
2020-01-01,19,20,male,Seoul,Guro-gu,27520
2020-01-01,19,20,female,Seoul,Gwanak-gu,41320
2020-01-01,19,20,male,Seoul,Gwanak-gu,43900
2020-01-01,19,20,female,Seoul,Gwangjin-gu,31950
2020-01-01,19,20,male,Seoul,Gwangjin-gu,32400
2020-01-01,19,20,female,Seoul,Jongno-gu,22100
2020-01-01,19,20,male,Seoul,Jongno-gu,20530
2020-01-01,19,20,female,Seoul,Jung-gu,17180
2020-01-01,19,20,male,Seoul,Jung-gu,16410
2020-01-01,19,20,female,Seoul,Jungnang-gu,24000
2020-01-01,19,20,male,Seoul,Jungnang-gu,25180
2020-01-01,19,20,female,Seoul,Mapo-gu,39490
2020-01-01,19,20,male,Seoul,Mapo-gu,35910
2020-01-01,19,20,female,Seoul,Nowon-gu,34410
2020-01-01,19,20,male,Seoul,Nowon-gu,38210
2020-01-01,19,20,female,Seoul,Seocho-gu,33910
2020-01-01,19,20,male,Seoul,Seocho-gu,31780
2020-01-01,19,20,female,Seoul,Seodaemun-gu,26290
2020-01-01,19,20,male,Seoul,Seodaemun-gu,25850
2020-01-01,19,20,female,Seoul,Seongbuk-gu,29100
2020-01-01,19,20,male,Seoul,Seongbuk-gu,29860
2020-01-01,19,20,female,Seoul,Seongdong-gu,21020
2020-01-01,19,20,male,Seoul,Seongdong-gu,22590
2020-01-01,19,20,female,Seoul,Songpa-gu,48700
2020-01-01,19,20,male,Seoul,Songpa-gu,48280
2020-01-01,19,20,female,Seoul,Yangcheon-gu,26860
2020-01-01,19,20,male,Seoul,Yangcheon-gu,29930
2020-01-01,19,20,female,Seoul,Yeongdeungpo-gu,31060
2020-01-01,19,20,male,Seoul,Yeongdeungpo-gu,30540
2020-01-01,19,20,female,Seoul,Yongsan-gu,20100
2020-01-01,19,20,male,Seoul,Yongsan-gu,18320
2020-01-01,20,20,female,Seoul,Dobong-gu,19000
2020-01-01,20,20,male,Seoul,Dobong-gu,20260
2020-01-01,20,20,female,Seoul,Dongdaemun-gu,25170
2020-01-01,20,20,male,Seoul,Dongdaemun-gu,27410
2020-01-01,20,20,female,Seoul,Dongjag-gu,30760
2020-01-01,20,20,male,Seoul,Dongjag-gu,32660
2020-01-01,20,20,female,Seoul,Eunpyeong-gu,27610
2020-01-01,20,20,male,Seoul,Eunpyeong-gu,27580
2020-01-01,20,20,female,Seoul,Gangbuk-gu,19210
2020-01-01,20,20,male,Seoul,Gangbuk-gu,20720
2020-01-01,20,20,female,Seoul,Gangdong-gu,27500
2020-01-01,20,20,male,Seoul,Gangdong-gu,30060
2020-01-01,20,20,female,Seoul,Gangnam-gu,47350
2020-01-01,20,20,male,Seoul,Gangnam-gu,45920
2020-01-01,20,20,female,Seoul,Gangseo-gu,38110
2020-01-01,20,20,male,Seoul,Gangseo-gu,38120
2020-01-01,20,20,female,Seoul,Geumcheon-gu,15560
2020-01-01,20,20,male,Seoul,Geumcheon-gu,17620
2020-01-01,20,20,female,Seoul,Guro-gu,26750
2020-01-01,20,20,male,Seoul,Guro-gu,28070
2020-01-01,20,20,female,Seoul,Gwanak-gu,42660
2020-01-01,20,20,male,Seoul,Gwanak-gu,44560
2020-01-01,20,20,female,Seoul,Gwangjin-gu,32440
2020-01-01,20,20,male,Seoul,Gwangjin-gu,32660
2020-01-01,20,20,female,Seoul,Jongno-gu,20080
2020-01-01,20,20,male,Seoul,Jongno-gu,19370
2020-01-01,20,20,female,Seoul,Jung-gu,15640
2020-01-01,20,20,male,Seoul,Jung-gu,15020
2020-01-01,20,20,female,Seoul,Jungnang-gu,24500
2020-01-01,20,20,male,Seoul,Jungnang-gu,25510
2020-01-01,20,20,female,Seoul,Mapo-gu,38500
2020-01-01,20,20,male,Seoul,Mapo-gu,35380
2020-01-01,20,20,female,Seoul,Nowon-gu,35050
2020-01-01,20,20,male,Seoul,Nowon-gu,38620
2020-01-01,20,20,female,Seoul,Seocho-gu,33310
2020-01-01,20,20,male,Seoul,Seocho-gu,31450
2020-01-01,20,20,female,Seoul,Seodaemun-gu,26340
2020-01-01,20,20,male,Seoul,Seodaemun-gu,26170
2020-01-01,20,20,female,Seoul,Seongbuk-gu,29950
2020-01-01,20,20,male,Seoul,Seongbuk-gu,30580
2020-01-01,20,20,female,Seoul,Seongdong-gu,21160
2020-01-01,20,20,male,Seoul,Seongdong-gu,22520
2020-01-01,20,20,female,Seoul,Songpa-gu,47600
2020-01-01,20,20,male,Seoul,Songpa-gu,47550
2020-01-01,20,20,female,Seoul,Yangcheon-gu,27680
2020-01-01,20,20,male,Seoul,Yangcheon-gu,30210
2020-01-01,20,20,female,Seoul,Yeongdeungpo-gu,30240
2020-01-01,20,20,male,Seoul,Yeongdeungpo-gu,29590
2020-01-01,20,20,female,Seoul,Yongsan-gu,19850
2020-01-01,20,20,male,Seoul,Yongsan-gu,18060
2020-01-01,21,20,female,Seoul,Dobong-gu,19780
2020-01-01,21,20,male,Seoul,Dobong-gu,20940
2020-01-01,21,20,female,Seoul,Dongdaemun-gu,26080
2020-01-01,21,20,male,Seoul,Dongdaemun-gu,28030
2020-01-01,21,20,female,Seoul,Dongjag-gu,31070
2020-01-01,21,20,male,Seoul,Dongjag-gu,32550
2020-01-01,21,20,female,Seoul,Eunpyeong-gu,28450
2020-01-01,21,20,male,Seoul,Eunpyeong-gu,28180
2020-01-01,21,20,female,Seoul,Gangbuk-gu,19660
2020-01-01,21,20,male,Seoul,Gangbuk-gu,20920
2020-01-01,21,20,female,Seoul,Gangdong-gu,28040
2020-01-01,21,20,male,Seoul,Gangdong-gu,30120
2020-01-01,21,20,female,Seoul,Gangnam-gu,45430
2020-01-01,21,20,male,Seoul,Gangnam-gu,44090
2020-01-01,21,20,female,Seoul,Gangseo-gu,38640
2020-01-01,21,20,male,Seoul,Gangseo-gu,38560
2020-01-01,21,20,female,Seoul,Geumcheon-gu,15690
2020-01-01,21,20,male,Seoul,Geumcheon-gu,17600
2020-01-01,21,20,female,Seoul,Guro-gu,27540
2020-01-01,21,20,male,Seoul,Guro-gu,28240
2020-01-01,21,20,female,Seoul,Gwanak-gu,44120
2020-01-01,21,20,male,Seoul,Gwanak-gu,45780
2020-01-01,21,20,female,Seoul,Gwangjin-gu,32210
2020-01-01,21,20,male,Seoul,Gwangjin-gu,32340
2020-01-01,21,20,female,Seoul,Jongno-gu,17460
2020-01-01,21,20,male,Seoul,Jongno-gu,17880
2020-01-01,21,20,female,Seoul,Jung-gu,13710
2020-01-01,21,20,male,Seoul,Jung-gu,13500
2020-01-01,21,20,female,Seoul,Jungnang-gu,25440
2020-01-01,21,20,male,Seoul,Jungnang-gu,26040
2020-01-01,21,20,female,Seoul,Mapo-gu,36480
2020-01-01,21,20,male,Seoul,Mapo-gu,34530
2020-01-01,21,20,female,Seoul,Nowon-gu,35650
2020-01-01,21,20,male,Seoul,Nowon-gu,39140
2020-01-01,21,20,female,Seoul,Seocho-gu,32390
2020-01-01,21,20,male,Seoul,Seocho-gu,30600
2020-01-01,21,20,female,Seoul,Seodaemun-gu,26820
2020-01-01,21,20,male,Seoul,Seodaemun-gu,26100
2020-01-01,21,20,female,Seoul,Seongbuk-gu,30990
2020-01-01,21,20,male,Seoul,Seongbuk-gu,31090
2020-01-01,21,20,female,Seoul,Seongdong-gu,21230
2020-01-01,21,20,male,Seoul,Seongdong-gu,22260
2020-01-01,21,20,female,Seoul,Songpa-gu,46280
2020-01-01,21,20,male,Seoul,Songpa-gu,46950
2020-01-01,21,20,female,Seoul,Yangcheon-gu,28290
2020-01-01,21,20,male,Seoul,Yangcheon-gu,30540
2020-01-01,21,20,female,Seoul,Yeongdeungpo-gu,29840
2020-01-01,21,20,male,Seoul,Yeongdeungpo-gu,29090
2020-01-01,21,20,female,Seoul,Yongsan-gu,19140
2020-01-01,21,20,male,Seoul,Yongsan-gu,17520
2020-01-01,22,20,female,Seoul,Dobong-gu,20740
2020-01-01,22,20,male,Seoul,Dobong-gu,21660
2020-01-01,22,20,female,Seoul,Dongdaemun-gu,26940
2020-01-01,22,20,male,Seoul,Dongdaemun-gu,28900
2020-01-01,22,20,female,Seoul,Dongjag-gu,31580
2020-01-01,22,20,male,Seoul,Dongjag-gu,32640
2020-01-01,22,20,female,Seoul,Eunpyeong-gu,29310
2020-01-01,22,20,male,Seoul,Eunpyeong-gu,28870
2020-01-01,22,20,female,Seoul,Gangbuk-gu,20050
2020-01-01,22,20,male,Seoul,Gangbuk-gu,21120
2020-01-01,22,20,female,Seoul,Gangdong-gu,28300
2020-01-01,22,20,male,Seoul,Gangdong-gu,30800
2020-01-01,22,20,female,Seoul,Gangnam-gu,42120
2020-01-01,22,20,male,Seoul,Gangnam-gu,41500
2020-01-01,22,20,female,Seoul,Gangseo-gu,39440
2020-01-01,22,20,male,Seoul,Gangseo-gu,38740
2020-01-01,22,20,female,Seoul,Geumcheon-gu,16030
2020-01-01,22,20,male,Seoul,Geumcheon-gu,17810
2020-01-01,22,20,female,Seoul,Guro-gu,28700
2020-01-01,22,20,male,Seoul,Guro-gu,29320
2020-01-01,22,20,female,Seoul,Gwanak-gu,45420
2020-01-01,22,20,male,Seoul,Gwanak-gu,46860
2020-01-01,22,20,female,Seoul,Gwangjin-gu,31960
2020-01-01,22,20,male,Seoul,Gwangjin-gu,31450
2020-01-01,22,20,female,Seoul,Jongno-gu,15370
2020-01-01,22,20,male,Seoul,Jongno-gu,16130
2020-01-01,22,20,female,Seoul,Jung-gu,11420
2020-01-01,22,20,male,Seoul,Jung-gu,11750
2020-01-01,22,20,female,Seoul,Jungnang-gu,26410
2020-01-01,22,20,male,Seoul,Jungnang-gu,26770
2020-01-01,22,20,female,Seoul,Mapo-gu,34040
2020-01-01,22,20,male,Seoul,Mapo-gu,32920
2020-01-01,22,20,female,Seoul,Nowon-gu,36310
2020-01-01,22,20,male,Seoul,Nowon-gu,39690
